date,phu_name,at_least_one_dose_cumulative,fully_vaccinated_cumulative,third_dose_cumulative,total_population,percent_at_least_one_dose,percent_fully_vaccinated,percent_3doses,phu_num,active_cases,resolved_cases,deaths,archived_resolved_cases,archived_deaths,percent_active_cases,percent_deaths,percent_resolved_cases
2022-02-21,HURON PERTH,117788.0,112978.0,71996.0,137903,85.41,81.93,52.21,5183,195,5298,92,5294.0,96.0,0.14140374031021805,0.06671355953097467,3.841830852120694
2022-02-22,ALGOMA DISTRICT,99747.0,95169.0,60072.0,112839,88.4,84.34,53.239999999999995,2226,603,4148,29,4148.0,29.0,0.5343897056868636,0.02570033410434336,3.676033995338491
2022-02-22,BRANT COUNTY,125882.0,120409.0,67190.0,144945,86.85000000000001,83.07,46.36,2227,202,9474,74,9474.0,74.0,0.13936320673358862,0.051053848011314636,6.5362723791783095
2022-02-22,DURHAM REGION,606431.0,580308.0,324910.0,671727,90.28,86.39,48.370000000000005,2230,840,51157,432,51151.0,438.0,0.12505080188826712,0.0643118409711088,7.615742704997714
2022-02-22,GREY BRUCE,137762.0,131785.0,86079.0,167078,82.45,78.88,51.519999999999996,2233,162,5862,47,5861.0,48.0,0.09696070098995678,0.02813057374399981,3.508540921006955
2022-02-22,HALDIMAND-NORFOLK,93215.0,89548.0,51446.0,114141,81.67,78.45,45.07,2234,218,6621,72,6609.0,84.0,0.19099184342173278,0.06307987489158147,5.800720161905012
2022-02-22,"HALIBURTON, KAWARTHA, PINE RIDGE",160160.0,153596.0,98848.0,183151,87.45,83.86,53.97,2235,340,6494,85,6487.0,92.0,0.18563917204929267,0.04640979301232317,3.54570818614149
2022-02-22,HALTON REGION,531005.0,507667.0,295974.0,579551,91.62,87.6,51.07000000000001,2236,552,41062,300,41025.0,337.0,0.09524614744862833,0.0517642105699067,7.085140048071698
2022-02-22,CITY OF HAMILTON,484586.0,461947.0,263963.0,552042,87.78,83.67999999999999,47.82,2237,760,46701,508,46693.0,516.0,0.13767068447690572,0.09202198383456331,8.459682415468388
2022-02-22,HASTINGS & PRINCE EDWARD COUNTIES,141364.0,134388.0,85935.0,164832,85.76,81.53,52.129999999999995,2238,486,6174,39,6172.0,41.0,0.2948456610366919,0.02366045428072219,3.7456319161327896
2022-02-22,CHATHAM-KENT,86161.0,82387.0,49008.0,101565,84.83000000000001,81.12,48.25,2240,238,6419,64,6412.0,71.0,0.23433269334908682,0.06301383350563679,6.320090582385664
2022-02-22,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",186953.0,178009.0,118833.0,200252,93.36,88.89,59.34,2241,475,9245,31,9245.0,31.0,0.23720112658050857,0.01548049457683319,4.616682979445899
2022-02-22,LAMBTON COUNTY,105116.0,100858.0,61252.0,126574,83.05,79.67999999999999,48.39,2242,310,9161,121,9157.0,125.0,0.244916017507545,0.09559625199488046,7.2376633431826445
2022-02-22,"LEEDS, GRENVILLE AND LANARK DISTRICT",162354.0,156461.0,103448.0,172131,94.32000000000001,90.9,60.099999999999994,2243,418,6063,81,6063.0,81.0,0.24283830338521242,0.04705718319187131,3.5223173048434044
2022-02-22,MIDDLESEX-LONDON,445606.0,427112.0,243390.0,485049,91.86999999999999,88.06,50.18,2244,984,30010,341,30008.0,343.0,0.20286610218761403,0.07030217565648007,6.187003787246237
2022-02-22,NIAGARA REGION,402881.0,385652.0,227323.0,460171,87.55,83.81,49.4,2246,892,32218,508,32212.0,514.0,0.19384098519898038,0.11039374493394846,7.001310382444786
2022-02-22,NORTH BAY PARRY SOUND DISTRICT,106467.0,101533.0,63520.0,123747,86.04,82.05,51.33,2247,336,3194,21,3194.0,21.0,0.2715217338602148,0.016970108366263423,2.5810726724688275
2022-02-22,NORTHWESTERN,73935.0,68061.0,38841.0,76333,96.86,89.16,50.88,2249,711,3802,10,3797.0,15.0,0.9314451154808535,0.0131004938886196,4.980807776453172
2022-02-22,CITY OF OTTAWA,923775.0,882423.0,548102.0,992312,93.08999999999999,88.92999999999999,55.230000000000004,2251,975,60201,736,60185.0,752.0,0.09825538741847321,0.07417022065640645,6.0667411056200065
2022-02-22,PEEL REGION,1329367.0,1260979.0,600943.0,1481534,89.73,85.11,40.56,2253,1333,168690,1131,168644.0,1177.0,0.08997431041069594,0.07633979375431141,11.38617136022528
2022-02-22,PETERBOROUGH COUNTY-CITY,124378.0,119281.0,76408.0,141576,87.85,84.25,53.97,2255,232,5162,54,5159.0,57.0,0.1638695824150986,0.03814205797592812,3.6460982087359444
2022-02-22,PORCUPINE,71107.0,66213.0,36043.0,80737,88.07000000000001,82.01,44.64,2256,549,4604,44,4604.0,44.0,0.6799856323618663,0.054497937748492015,5.7024660316831195
2022-02-22,RENFREW COUNTY AND DISTRICT,86482.0,81975.0,50505.0,103045,83.93,79.55,49.01,2257,127,3104,29,3104.0,29.0,0.12324712504245719,0.028143044301033527,3.0122761900140715
2022-02-22,EASTERN ONTARIO,180716.0,171418.0,102457.0,205075,88.12,83.59,49.96,2258,279,12998,182,12976.0,204.0,0.13604778739485554,0.08874801901743265,6.338168962574668
2022-02-22,SIMCOE MUSKOKA DISTRICT,498949.0,476736.0,277580.0,575014,86.77,82.91,48.27,2260,893,33526,356,33492.0,390.0,0.1553005665949003,0.061911536066947936,5.830466736462069
2022-02-22,SUDBURY AND DISTRICT,174212.0,165618.0,98325.0,196072,88.85,84.47,50.14999999999999,2261,731,9841,102,9840.0,103.0,0.3728222285690971,0.05202170631196703,5.019074625647722
2022-02-22,THUNDER BAY DISTRICT,133880.0,127135.0,76344.0,149989,89.25999999999999,84.76,50.9,2262,812,7431,79,7431.0,79.0,0.541373034022495,0.052670529172139297,4.954363319976799
2022-02-22,TIMISKAMING,27505.0,26235.0,15970.0,32164,85.50999999999999,81.57,49.65,2263,58,1047,12,1043.0,16.0,0.18032583012063175,0.0373087924387514,3.2551921402810593
2022-02-22,WATERLOO REGION,512515.0,489948.0,281888.0,573162,89.42,85.48,49.18,2265,682,39049,392,39049.0,392.0,0.1189890467267544,0.06839253125643362,6.812908043450195
2022-02-22,WELLINGTON-DUFFERIN-GUELPH,262378.0,252195.0,149294.0,295016,88.94,85.49,50.61,2266,342,17680,150,17675.0,155.0,0.1159259158825284,0.050844699948477366,5.992895300593866
2022-02-22,WINDSOR-ESSEX COUNTY,358396.0,342083.0,187078.0,410271,87.36,83.38,45.6,2268,662,35464,575,35445.0,594.0,0.16135676175016025,0.1401512658706075,8.644042596235172
2022-02-22,YORK REGION,1020697.0,975589.0,565446.0,1143703,89.24,85.3,49.44,2270,439,96116,977,96056.0,1037.0,0.03838409097466738,0.08542427535820052,8.4039300412782
2022-02-22,TORONTO,2573543.0,2455774.0,1414538.0,2851090,90.27,86.13,49.61,3895,2865,269706,3993,269546.0,4153.0,0.10048788358136712,0.14005169952544466,9.459750481394835
2022-02-22,SOUTHWESTERN,172270.0,165963.0,96132.0,206207,83.54,80.47999999999999,46.62,4913,288,10564,147,10561.0,150.0,0.13966548177316968,0.07128758965505536,5.123007463374182
2022-02-22,HURON PERTH,117788.0,112978.0,71997.0,137903,85.41,81.93,52.21,5183,190,5315,92,5311.0,96.0,0.13777800337918683,0.06671355953097467,3.8541583576862
2022-02-23,ALGOMA DISTRICT,99771.0,95245.0,60225.0,112839,88.42,84.41,53.37,2226,597,4221,29,4221.0,29.0,0.5290723951825167,0.02570033410434336,3.7407279398080453
2022-02-23,BRANT COUNTY,125898.0,120462.0,67328.0,144945,86.86,83.11,46.45,2227,187,9500,74,9500.0,74.0,0.12901445375832213,0.051053848011314636,6.554210217668771
2022-02-23,DURHAM REGION,606528.0,580682.0,325702.0,671727,90.29,86.45,48.49,2230,781,51290,432,51284.0,438.0,0.11626747175563883,0.0643118409711088,7.63554241529669
2022-02-23,GREY BRUCE,137772.0,131833.0,86246.0,167078,82.46,78.91,51.62,2233,158,5891,47,5890.0,48.0,0.09456660960748872,0.02813057374399981,3.5258980835298486
2022-02-23,HALDIMAND-NORFOLK,93218.0,89588.0,51594.0,114141,81.67,78.49000000000001,45.2,2234,215,6646,72,6634.0,84.0,0.1883635153012502,0.06307987489158147,5.8226228962423665
2022-02-23,"HALIBURTON, KAWARTHA, PINE RIDGE",160164.0,153615.0,98965.0,183151,87.45,83.87,54.03,2235,321,6527,85,6520.0,92.0,0.1752652183171263,0.04640979301232317,3.563726105781568
2022-02-23,HALTON REGION,531156.0,508277.0,297712.0,579551,91.64999999999999,87.7,51.370000000000005,2236,501,41151,300,41114.0,337.0,0.08644623165174418,0.0517642105699067,7.100496763874102
2022-02-23,CITY OF HAMILTON,484755.0,462221.0,264487.0,552042,87.81,83.73,47.910000000000004,2237,702,46806,509,46798.0,517.0,0.1271642375036682,0.09220312947203292,8.478702707402698
2022-02-23,HASTINGS & PRINCE EDWARD COUNTIES,141380.0,134419.0,86009.0,164832,85.77,81.55,52.18000000000001,2238,433,6249,39,6247.0,41.0,0.2626917103475053,0.02366045428072219,3.7911327897495637
2022-02-23,CHATHAM-KENT,86173.0,82411.0,49090.0,101565,84.85000000000001,81.14,48.33,2240,211,6456,64,6449.0,71.0,0.20774873233889626,0.06301383350563679,6.356520454881111
2022-02-23,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",186989.0,178123.0,119053.0,200252,93.38,88.94999999999999,59.45,2241,467,9319,31,9319.0,31.0,0.2332061602381,0.01548049457683319,4.6536364181131775
2022-02-23,LAMBTON COUNTY,105132.0,100907.0,61390.0,126574,83.06,79.72,48.5,2242,276,9213,122,9209.0,126.0,0.21805426074865294,0.09638630366425964,7.278746029990361
2022-02-23,"LEEDS, GRENVILLE AND LANARK DISTRICT",162373.0,156527.0,103724.0,172131,94.33,90.93,60.260000000000005,2243,388,6111,81,6111.0,81.0,0.22540971701785267,0.04705718319187131,3.5502030430311797
2022-02-23,MIDDLESEX-LONDON,445713.0,427427.0,243912.0,485049,91.89,88.12,50.29,2244,911,30115,342,30113.0,344.0,0.18781607631393943,0.07050834039447561,6.208651084735769
2022-02-23,NIAGARA REGION,402948.0,385898.0,227814.0,460171,87.56,83.86,49.51,2246,827,32318,508,32312.0,514.0,0.17971580129995154,0.11039374493394846,7.02304143459714
2022-02-23,NORTH BAY PARRY SOUND DISTRICT,106468.0,101562.0,63605.0,123747,86.04,82.07,51.4,2247,327,3235,21,3235.0,21.0,0.26424883027467333,0.016970108366263423,2.614204788802961
2022-02-23,NORTHWESTERN,73939.0,68082.0,38883.0,76333,96.86,89.19,50.94,2249,620,3917,11,3912.0,16.0,0.8122306210944152,0.01441054327748156,5.131463456172298
2022-02-23,CITY OF OTTAWA,923934.0,882836.0,549731.0,992312,93.11,88.97,55.400000000000006,2251,888,60358,738,60342.0,754.0,0.08948798361805561,0.07437177016905973,6.082562742363289
2022-02-23,PEEL REGION,1329693.0,1261768.0,602691.0,1481534,89.75,85.17,40.68,2253,1209,168907,1133,168860.0,1180.0,0.08160460711667772,0.07647478896873106,11.400818340989812
2022-02-23,PETERBOROUGH COUNTY-CITY,124403.0,119333.0,76736.0,141576,87.87,84.28999999999999,54.2,2255,228,5186,54,5183.0,57.0,0.16104424478725207,0.03814205797592812,3.663050234503023
2022-02-23,PORCUPINE,71117.0,66239.0,36100.0,80737,88.08,82.04,44.71,2256,556,4652,44,4652.0,44.0,0.6886557588218537,0.054497937748492015,5.761918327408747
2022-02-23,RENFREW COUNTY AND DISTRICT,86483.0,81988.0,50553.0,103045,83.93,79.57,49.059999999999995,2257,109,3130,30,3130.0,30.0,0.10577902857974672,0.029113494104517443,3.0375078849046533
2022-02-23,EASTERN ONTARIO,180736.0,171499.0,102675.0,205075,88.13,83.63000000000001,50.07,2258,255,13032,182,13010.0,204.0,0.12434475192002925,0.08874801901743265,6.354748262830672
2022-02-23,SIMCOE MUSKOKA DISTRICT,499039.0,476933.0,278161.0,575014,86.79,82.94,48.370000000000005,2260,819,33645,356,33610.0,391.0,0.1424313147158156,0.061911536066947936,5.85116188475411
2022-02-23,SUDBURY AND DISTRICT,174229.0,165705.0,98479.0,196072,88.86,84.50999999999999,50.23,2261,688,9915,104,9914.0,105.0,0.35089150924150314,0.05304173976906442,5.056815863560325
2022-02-23,THUNDER BAY DISTRICT,133909.0,127199.0,76517.0,149989,89.28,84.81,51.019999999999996,2262,793,7507,78,7507.0,78.0,0.5287054383988159,0.05200381361299829,5.005033702471515
2022-02-23,TIMISKAMING,27505.0,26240.0,15974.0,32164,85.50999999999999,81.58,49.66,2263,49,1061,12,1057.0,16.0,0.15234423579156822,0.0373087924387514,3.298719064792936
2022-02-23,WATERLOO REGION,512597.0,490174.0,282331.0,573162,89.42999999999999,85.52,49.26,2265,654,39121,392,39121.0,392.0,0.11410386592272342,0.06839253125643362,6.825469936946274
2022-02-23,WELLINGTON-DUFFERIN-GUELPH,262419.0,252330.0,149791.0,295016,88.94999999999999,85.53,50.77,2266,335,17731,150,17726.0,155.0,0.11355316321826613,0.050844699948477366,6.010182498576349
2022-02-23,WINDSOR-ESSEX COUNTY,358506.0,342262.0,187356.0,410271,87.38,83.42,45.67,2268,594,35568,578,35549.0,597.0,0.14478235117763624,0.1408824898664541,8.669391694757856
2022-02-23,YORK REGION,1020844.0,975968.0,566840.0,1143703,89.25999999999999,85.33,49.559999999999995,2270,438,96198,977,96138.0,1037.0,0.03829665568770914,0.08542427535820052,8.411099734808774
2022-02-23,TORONTO,2574392.0,2457402.0,1419351.0,2851090,90.3,86.19,49.78,3895,2710,270083,3995,269922.0,4156.0,0.09505136631954796,0.14012184813527456,9.472973494347777
2022-02-23,SOUTHWESTERN,172291.0,166025.0,96316.0,206207,83.55,80.51,46.71,4913,269,10602,147,10599.0,150.0,0.1304514395728564,0.07128758965505536,5.141435547774808
2022-02-23,HURON PERTH,117788.0,112989.0,72014.0,137903,85.41,81.93,52.22,5183,174,5346,92,5342.0,96.0,0.1261756451998869,0.06671355953097467,3.876637926658593
2022-02-24,ALGOMA DISTRICT,99784.0,95296.0,60319.0,112839,88.42999999999999,84.45,53.459999999999994,2226,590,4285,30,4285.0,30.0,0.5228688662607786,0.026586552521734506,3.7974459185210785
2022-02-24,BRANT COUNTY,125915.0,120511.0,67457.0,144945,86.87,83.14,46.54,2227,187,9516,74,9516.0,74.0,0.12901445375832213,0.051053848011314636,6.565248887509055
2022-02-24,DURHAM REGION,606665.0,581141.0,326445.0,671727,90.31,86.50999999999999,48.6,2230,779,51398,433,51392.0,439.0,0.11596973175114296,0.06446071097335673,7.651620375539468
2022-02-24,GREY BRUCE,137776.0,131893.0,86349.0,167078,82.46,78.94,51.68000000000001,2233,148,5922,48,5921.0,49.0,0.08858138115131854,0.028729096589616827,3.5444522917439754
2022-02-24,HALDIMAND-NORFOLK,93232.0,89639.0,51665.0,114141,81.67999999999999,78.53,45.26,2234,214,6679,72,6667.0,84.0,0.187487405927756,0.06307987489158147,5.851534505567675
2022-02-24,"HALIBURTON, KAWARTHA, PINE RIDGE",160167.0,153641.0,99086.0,183151,87.45,83.89,54.1,2235,304,6571,87,6564.0,94.0,0.16598325971466166,0.04750178814202489,3.5877499986350063
2022-02-24,HALTON REGION,531300.0,508872.0,299109.0,579551,91.67,87.8,51.61,2236,509,41216,300,41179.0,337.0,0.08782661060027504,0.0517642105699067,7.1117123428309155
2022-02-24,CITY OF HAMILTON,484851.0,462445.0,264984.0,552042,87.83,83.77,48.0,2237,686,46882,510,46874.0,518.0,0.12426590730415439,0.09238427510950253,8.492469775850388
2022-02-24,HASTINGS & PRINCE EDWARD COUNTIES,141388.0,134435.0,86054.0,164832,85.78,81.56,52.21,2238,454,6292,39,6290.0,41.0,0.2754319549602019,0.02366045428072219,3.817219957289847
2022-02-24,CHATHAM-KENT,86188.0,82499.0,49281.0,101565,84.86,81.23,48.52,2240,198,6494,65,6487.0,72.0,0.1949490474080638,0.06399842465416236,6.3939349185250824
2022-02-24,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",187019.0,178214.0,119224.0,200252,93.39,88.99000000000001,59.540000000000006,2241,499,9367,31,9367.0,31.0,0.24918602560773429,0.01548049457683319,4.677606216167629
2022-02-24,LAMBTON COUNTY,105141.0,100951.0,61479.0,126574,83.07,79.75999999999999,48.57,2242,239,9257,123,9253.0,127.0,0.18882234898162342,0.09717635533363882,7.313508303443045
2022-02-24,"LEEDS, GRENVILLE AND LANARK DISTRICT",162405.0,156628.0,103951.0,172131,94.35,90.99000000000001,60.39,2243,389,6160,81,6160.0,81.0,0.22599066989676467,0.04705718319187131,3.5786697340978675
2022-02-24,MIDDLESEX-LONDON,445805.0,427683.0,244369.0,485049,91.91,88.17,50.38,2244,852,30254,347,30252.0,349.0,0.1756523567722024,0.07153916408445332,6.23730798331715
2022-02-24,NIAGARA REGION,403051.0,386157.0,228379.0,460171,87.59,83.91999999999999,49.63,2246,812,32437,509,32431.0,515.0,0.17645614347709873,0.11061105545547198,7.048901386658438
2022-02-24,NORTH BAY PARRY SOUND DISTRICT,106479.0,101621.0,63669.0,123747,86.05000000000001,82.12,51.449999999999996,2247,331,3286,22,3286.0,22.0,0.2674812318682473,0.01777820876465692,2.6554179091210295
2022-02-24,NORTHWESTERN,73968.0,68186.0,39124.0,76333,96.89999999999999,89.33,51.24999999999999,2249,608,3985,12,3980.0,17.0,0.7965100284280718,0.01572059266634352,5.220546814614911
2022-02-24,CITY OF OTTAWA,924048.0,883138.0,551257.0,992312,93.12,89.0,55.55,2251,944,60489,738,60473.0,754.0,0.09513136997234742,0.07437177016905973,6.095764235442078
2022-02-24,PEEL REGION,1330082.0,1262645.0,604304.0,1481534,89.78,85.22999999999999,40.79,2253,1155,169152,1137,169105.0,1184.0,0.0779597363273472,0.07674477939757035,11.417355254756218
2022-02-24,PETERBOROUGH COUNTY-CITY,124466.0,119492.0,76935.0,141576,87.91,84.39999999999999,54.339999999999996,2255,224,5215,55,5212.0,58.0,0.15821890715940554,0.03884839238288976,3.6835339323049103
2022-02-24,PORCUPINE,71123.0,66288.0,36133.0,80737,88.09,82.1,44.75,2256,549,4717,44,4717.0,44.0,0.6799856323618663,0.054497937748492015,5.842426644537201
2022-02-24,RENFREW COUNTY AND DISTRICT,86495.0,82020.0,50652.0,103045,83.94,79.60000000000001,49.16,2257,113,3142,32,3142.0,32.0,0.10966082779368237,0.031054393711485273,3.04915328254646
2022-02-24,EASTERN ONTARIO,180753.0,171572.0,102849.0,205075,88.14,83.66,50.14999999999999,2258,250,13069,183,13047.0,205.0,0.12190661952944046,0.08923564549555041,6.372790442521029
2022-02-24,SIMCOE MUSKOKA DISTRICT,499117.0,477195.0,278612.0,575014,86.8,82.99,48.449999999999996,2260,814,33760,359,33724.0,395.0,0.1415617706699315,0.0624332624944784,5.871161397809445
2022-02-24,SUDBURY AND DISTRICT,174258.0,165780.0,98643.0,196072,88.87,84.55,50.31,2261,694,10008,104,10007.0,105.0,0.3539516096127953,0.05304173976906442,5.104247419315353
2022-02-24,THUNDER BAY DISTRICT,133954.0,127281.0,76715.0,149989,89.31,84.86,51.15,2262,813,7591,79,7591.0,79.0,0.5420397495816359,0.052670529172139297,5.061037809439359
2022-02-24,TIMISKAMING,27505.0,26246.0,15974.0,32164,85.50999999999999,81.6,49.66,2263,45,1070,12,1066.0,16.0,0.13990797164531776,0.0373087924387514,3.326700659122
2022-02-24,WATERLOO REGION,512746.0,490474.0,282946.0,573162,89.46,85.57000000000001,49.370000000000005,2265,626,39207,395,39207.0,395.0,0.10921868511869245,0.06891594348543692,6.840474420844369
2022-02-24,WELLINGTON-DUFFERIN-GUELPH,262453.0,252416.0,150132.0,295016,88.96,85.56,50.89,2266,329,17776,151,17771.0,156.0,0.11151937522032704,0.051183664614800554,6.025435908560891
2022-02-24,WINDSOR-ESSEX COUNTY,358604.0,342486.0,187759.0,410271,87.41,83.48,45.76,2268,579,35658,578,35639.0,597.0,0.141126231198403,0.1408824898664541,8.691328414633254
2022-02-24,YORK REGION,1020983.0,976280.0,567982.0,1143703,89.27000000000001,85.36,49.66,2270,451,96289,977,96229.0,1037.0,0.039433314418166256,0.08542427535820052,8.419056345921975
2022-02-24,TORONTO,2575245.0,2459120.0,1423485.0,2851090,90.32,86.25,49.93,3895,2639,270455,4000,270293.0,4162.0,0.09256109067058563,0.1402972196598494,9.486021135776141
2022-02-24,SOUTHWESTERN,172317.0,166103.0,96489.0,206207,83.57,80.55,46.79,4913,255,10646,149,10643.0,152.0,0.12366214531999399,0.0722574888340357,5.162773329712376
2022-02-24,HURON PERTH,117817.0,113116.0,72321.0,137903,85.42999999999999,82.03,52.44,5183,170,5368,92,5364.0,96.0,0.12327505565506189,0.06671355953097467,3.892591169155131
2022-02-25,ALGOMA DISTRICT,99804.0,95349.0,60474.0,112839,88.44999999999999,84.5,53.59,2226,604,4333,30,4333.0,30.0,0.5352759241042547,0.026586552521734506,3.839984402555854
2022-02-25,BRANT COUNTY,125929.0,120552.0,67537.0,144945,86.88,83.17,46.589999999999996,2227,194,9539,74,9539.0,74.0,0.13384387181344648,0.051053848011314636,6.581116975404464
2022-02-25,DURHAM REGION,606797.0,581394.0,327109.0,671727,90.33,86.55000000000001,48.699999999999996,2230,772,51509,435,51503.0,441.0,0.11492764173540738,0.06475845097785261,7.668144945788989
2022-02-25,GREY BRUCE,137780.0,131912.0,86428.0,167078,82.46,78.95,51.73,2233,168,5947,48,5946.0,49.0,0.10055183806365889,0.028729096589616827,3.5594153628844016
2022-02-25,HALDIMAND-NORFOLK,93234.0,89680.0,51738.0,114141,81.67999999999999,78.57,45.33,2234,208,6699,72,6687.0,84.0,0.1822307496867909,0.06307987489158147,5.8690566930375585
2022-02-25,"HALIBURTON, KAWARTHA, PINE RIDGE",160194.0,153733.0,99283.0,183151,87.47,83.94,54.21,2235,304,6605,87,6598.0,94.0,0.16598325971466166,0.04750178814202489,3.606313915839935
2022-02-25,HALTON REGION,531417.0,509432.0,300355.0,579551,91.69,87.9,51.83,2236,510,41274,301,41237.0,338.0,0.08799915796884139,0.051936757938473056,7.121720090207765
2022-02-25,CITY OF HAMILTON,484994.0,462709.0,265426.0,552042,87.85,83.82,48.08,2237,688,46952,510,46944.0,518.0,0.12462819857909362,0.09238427510950253,8.50514997047326
2022-02-25,HASTINGS & PRINCE EDWARD COUNTIES,141396.0,134463.0,86165.0,164832,85.78,81.58,52.27,2238,464,6328,39,6326.0,41.0,0.28149873810910503,0.02366045428072219,3.8390603766258984
2022-02-25,CHATHAM-KENT,86198.0,82531.0,49356.0,101565,84.87,81.26,48.6,2240,193,6522,65,6515.0,72.0,0.19002609166543594,0.06399842465416236,6.421503470683798
2022-02-25,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",187053.0,178360.0,119398.0,200252,93.41000000000001,89.07000000000001,59.62,2241,554,9413,31,9413.0,31.0,0.27665141921179315,0.01548049457683319,4.700577272636478
2022-02-25,LAMBTON COUNTY,105146.0,100991.0,61590.0,126574,83.07,79.79,48.66,2242,237,9288,123,9284.0,127.0,0.18724224564286504,0.09717635533363882,7.3379999051938
2022-02-25,"LEEDS, GRENVILLE AND LANARK DISTRICT",162428.0,156711.0,104193.0,172131,94.36,91.03999999999999,60.529999999999994,2243,382,6205,81,6205.0,81.0,0.22192399974438073,0.04705718319187131,3.604812613648907
2022-02-25,MIDDLESEX-LONDON,445871.0,427910.0,244775.0,485049,91.92,88.22,50.46000000000001,2244,805,30376,347,30374.0,349.0,0.16596261408641189,0.07153916408445332,6.2624600813526055
2022-02-25,NIAGARA REGION,403124.0,386352.0,228726.0,460171,87.6,83.96000000000001,49.7,2246,814,32509,516,32503.0,522.0,0.17689076452014577,0.11213222910613663,7.064547744208132
2022-02-25,NORTH BAY PARRY SOUND DISTRICT,106500.0,101683.0,63738.0,123747,86.06,82.17,51.51,2247,344,3316,23,3316.0,23.0,0.27798653704736276,0.018586309163050416,2.679660921072834
2022-02-25,NORTHWESTERN,73987.0,68207.0,39361.0,76333,96.93,89.35,51.559999999999995,2249,660,4043,13,4038.0,18.0,0.8646325966488937,0.01703064205520548,5.296529679168905
2022-02-25,CITY OF OTTAWA,924145.0,883441.0,552625.0,992312,93.13,89.03,55.69,2251,951,60611,740,60595.0,756.0,0.09583679326663389,0.07457331968171302,6.1080587557139285
2022-02-25,PEEL REGION,1330473.0,1263583.0,605692.0,1481534,89.8,85.28999999999999,40.88,2253,1073,169360,1141,169312.0,1189.0,0.07242493253614159,0.07701476982640965,11.431394757055862
2022-02-25,PETERBOROUGH COUNTY-CITY,124493.0,119534.0,77145.0,141576,87.92999999999999,84.43,54.49,2255,256,5232,56,5229.0,59.0,0.18082160818217777,0.039554726789851384,3.695541617223258
2022-02-25,PORCUPINE,71134.0,66311.0,36154.0,80737,88.11,82.13000000000001,44.78,2256,568,4765,44,4765.0,44.0,0.7035188327532605,0.054497937748492015,5.901878940262828
2022-02-25,RENFREW COUNTY AND DISTRICT,86502.0,82065.0,50737.0,103045,83.95,79.64,49.24,2257,103,3168,32,3168.0,32.0,0.09995632975884322,0.031054393711485273,3.074384977437042
2022-02-25,EASTERN ONTARIO,180781.0,171732.0,103158.0,205075,88.14999999999999,83.74000000000001,50.3,2258,257,13101,183,13079.0,205.0,0.1253200048762648,0.08923564549555041,6.388394489820798
2022-02-25,SIMCOE MUSKOKA DISTRICT,499211.0,477396.0,279009.0,575014,86.82,83.02000000000001,48.52,2260,785,33921,361,33885.0,397.0,0.13651841520380373,0.06278108011283204,5.899160716086913
2022-02-25,SUDBURY AND DISTRICT,174303.0,165925.0,98815.0,196072,88.9,84.61999999999999,50.4,2261,689,10087,104,10086.0,105.0,0.3514015259700518,0.05304173976906442,5.144538740870701
2022-02-25,THUNDER BAY DISTRICT,133976.0,127337.0,76917.0,149989,89.32,84.89999999999999,51.28,2262,785,7686,79,7686.0,79.0,0.5233717139256879,0.052670529172139297,5.124375787557754
2022-02-25,TIMISKAMING,27508.0,26266.0,16031.0,32164,85.52,81.66,49.84,2263,41,1079,12,1075.0,16.0,0.12747170749906728,0.0373087924387514,3.354682253451063
2022-02-25,WATERLOO REGION,512965.0,490883.0,283520.0,573162,89.5,85.64,49.47,2265,617,39289,395,39289.0,395.0,0.10764844843168249,0.06891594348543692,6.854781021770459
2022-02-25,WELLINGTON-DUFFERIN-GUELPH,262522.0,252607.0,150694.0,295016,88.99000000000001,85.61999999999999,51.080000000000005,2266,335,17825,152,17820.0,157.0,0.11355316321826613,0.05152262928112373,6.042045177210728
2022-02-25,WINDSOR-ESSEX COUNTY,358666.0,342635.0,188042.0,410271,87.42,83.50999999999999,45.83,2268,580,35758,580,35739.0,599.0,0.14136997253035188,0.14136997253035188,8.715702547828142
2022-02-25,YORK REGION,1021129.0,976620.0,568962.0,1143703,89.28,85.39,49.75,2270,433,96397,981,96337.0,1041.0,0.03785947925291793,0.08577401650603347,8.428499356913465
2022-02-25,TORONTO,2575900.0,2460654.0,1427202.0,2851090,90.35,86.31,50.06,3895,2603,270838,4010,270676.0,4172.0,0.091298415693647,0.140647962708999,9.499454594558571
2022-02-25,SOUTHWESTERN,172336.0,166148.0,96620.0,206207,83.57,80.57,46.86,4913,268,10669,149,10666.0,152.0,0.12996648998336624,0.0722574888340357,5.17392717027065
2022-02-25,HURON PERTH,117836.0,113217.0,72491.0,137903,85.45,82.1,52.56999999999999,5183,165,5397,92,5393.0,96.0,0.11964931872403067,0.06671355953097467,3.913620443355112
2022-02-26,ALGOMA DISTRICT,99817.0,95376.0,60536.0,112839,88.46000000000001,84.52,53.65,2226,619,4368,30,4368.0,30.0,0.548569200365122,0.026586552521734506,3.871002047164544
2022-02-26,BRANT COUNTY,125949.0,120598.0,67651.0,144945,86.89,83.2,46.67,2227,191,9560,75,9560.0,75.0,0.1317741212183932,0.0517437648763324,6.595605229569837
